id,title,style,soundcloud,youtube,track_count,track_id
2gbrqjvk,Seth Hills - Revealed Radio 073 2016-07-22,Electro House,[],['7MTrDRzpOhc'],20,"['23c4bknf', '1t39knzx', '15jsgwc5', 'v9nx6x5', '10udk87p', 'g7dzx0x', 'cglfl3f', '1gvjwgcx', '1t1bzllx', '11u3yr85', '2k9t8v5p', '2n3grfg5', '2vkww8up', '16fjb14x', '2bsntjkf', 'cgw1hmx', '1ypyw3yx', '2whps42x', 'z0w4qqx', '1zmhp03p']"
3mbsdu9,Sander van Doorn & Julian Jordan & Firebeatz @ Spinnin' Sessions 093 2015-02-18,"House, Electro House, Deep House, Progressive House",['191940992'],['AL_eDJD_xXc'],18,"['1xq2cuzp', '29tj90wx', '1b48nk95', '2pwqnkff', '1uwq3vhf', '2pw4rsb5', 'u9m6xfx', '2dl6lkwp', '2hd7v8rx', '1hq71dpf', '2pwx014f', '2n11mlrp', '260rz54p', '10u0xpmp', '2k7jfqhx', '29svdk9p', '13mfwkkf', '260jm99f']"
6flwztt,Lange - Create 026 2016-02-04,"Trance, Progressive House",['245622274'],[],14,"['2tpss665', '1q982xsf', 'f9zgv4p', '21gtuhnx', '1hsn9b7f', '1hsf25rx', '1u0gqns5', 'ubwvjzp', '13p6p3fp', '23bf648x', 'j3dv0vf', '10vruu45', '1c3pu625', '1mhnl145']"
1sxzb9l1,Fedde Le Grand @ SLAM! Bij Igmar 2017-05-08,"Electro House, Progressive House",[],['Br5fwPQZVWo'],8,"['dfwmkcp', '2qy77bjp', '2l8ns7ux', '2jfbtb8f', '23cutw65', '2hhppsmp', 'skmrps5', '257v8g2x']"
192g1wuk,Oliver Heldens - Heldeep Radio 100 2016-04-29,"House, Deep House",['261551879'],['HMS8wG_4hF8'],17,"['2vjv4h3x', '16gyryyp', '256dg4sx', '28xpmm05', '1ht1tj9x', '1hszjt55', 'ubl2485', '1d1r1ntp', '2p0r640f', '1hszxw3f', '21h6nvhp', 'zyd5ch5', '17dur8up', '1zn1u9pp', '1xs11dr5', 'cgsjhf5', '81bjrcx']"
5ll88dk,The Pitcher - The Raw Elite Warm-up Mix 2015-11-20,Hardstyle,['233895811'],[],16,"['2hfhwbwf', 'v8jm89f', '2hf0c9mp', '1u06h9zx', 'w657pl5', '1hs7z8vf', '15jgjdy5', '1wt108z5', '9l9vqcf', 'sglsst5', '10uj83yf', 'ubs0yqf', '2n2n998p', '22dflhrx', '2hffqt9p', '2n24lfh5']"
2pcyqct,Quintino - SupersoniQ Radio 070 2014-12-08,"Electro House, Progressive House",[],['8016RgQxyUI'],14,"['20h12k8f', 'u8tugf5', '1s15y2gf', '1uw70ycf', '1xpp8c55', '1xpqlwhp', '2spu7mm5', '238jzb2f', '237xu035', 'g5n93t5', 'bggtnyf', '12p7510p', '1uvxx4gx', '1b3rkggf']"
t86zk8k,Super8 & Tab - SuperTab Radio 115 2016-10-12,"Trance, Progressive House",['287448439'],[],12,"['fbzzc1f', '2tqu6f8f', '12sgvnbp', '1pdhp2bf', 'tgfsb65', '2n3z9y05', '28y8zrrf', '1pbnx43x', 'fbrnhzf', '2kbl6sd5', '1xspxvc5', 'bklyqh5']"
8wcqctk,Ben Gold - The Ben Gold Podcast 032 2014-01-08,"Trance, Progressive House",['128526622'],[],22,"['h06t5v5', 'lsy3mrx', '2w9uy465', 'h0d34bf', 'xx97hnp', '1r1xtjy5', '9gz1gl5', '2442jw45', 'lryky5p', 'v3d7htf', 'yvu9bhf', '2h9611s5', '2myqpjgp', 'pjq0kq5', '1mbqg62x', '1ft0xlf5', '1kh7hcbf', '1b15x2rx', 'v469fbx', 'nmt8s65', '1v8n1jf', '2pt6jkzp']"
zssjnhk,MD Electro - Ensis Sessions 024 2016-09-14,"Progressive House, Electro House, Deep House",['282849080'],[],17,"['kzzwjux', 'bkh8vyx', '2pzf38lf', '1nggjv3f', '2572hutx', '25737sfx', 'h6mmry5', '1wuxp3ff', '2kblhsgx', '1b6t4xmx', 'pr5v9x5', '280hcyv5', '1xrzntyx', '1t3dn2f5', '1u1h4wdf', 'lxh162x', '17f5v1m5']"
29z25xt,Hardwell - Hardwell On Air 227 2015-07-24,"Electro House, Progressive House",['216237448'],['mOrWLofD1KU'],16,"['1zlfc955', '2tns7v5p', 'tdjqmnf', '16flvmj5', '2pxj820x', 'ub9cn4p', '2m461k7x', '1c2sjn3p', 'pnttyr5', '189c3c7x', '1yn3vmc5', '2tnvbu5f', '1ndqqznp', '1mgzlvlx', '26311n6f', '2uk6qwgx']"
20p64k9,Bassjackers - JackinDaBass Radio 055 2015-02-13,"Electro House, Progressive House",[],['_6vbJQdMUkc'],14,"['261f8qqx', 'cdq30sf', '15h19f7f', '1tyr7lzx', '2l44uwrx', '22bybb35', '1b43px3p', '1gt6msp5', '2vhq9ngx', '2l55t9yp', '2j9zfnvf', '1wruxxpf', '22by7uzx', '1lj7txy5']"
7j7c5qk,Tritonal - Tritonia 068 2014-10-04,"Electro House, Progressive House",['170877619'],[],18,"['2m2v4cux', '1szhl5vp', '1yksn76x', 'jyxhdbx', '1gshfsjp', 'w4f0zyf', 'tc4kmu5', 'zvgb7vp', 'bg636tf', '1r42zmjx', 'yxvzc45', '1lhn71dp', '23873ucx', 'w4jmb4x', 'kwmgnqp', '2nygrthp', '27wzf8cp', '1cz5zf5p']"
1jgdhmk,"Dog Blood (Boys Noize & Skrillex) @ Worldwide Stage, Ultra Music Festival Miami, United States 2013-03-17","Drum & Bass, Dubstep, Electro House, Trap",[],['NvHhbIg0Y5c'],28,"['2gclk4gf', '1r1p7n9f', '60xms5x', '8r0qn35', '4uj51df', '20d52t25', '53mn73p', '323cj3f', '12ltjm25', '2vcr181x', '2lzv61ux', '1sfdhrf', '1xlpq4vf', '1gpg5du5', '5nwzkw5', 'pkn8m7f', '192f89hx', '177xfyfp', '1yhw9f2p', '20cd8h35', '8ryj1vp', 'jw7qbkf', '1tvj139x', 'zt0m8vf', '2gc3umtx', '4fdwv0x', '10g23hx', '2ckqtx95']"
v3tmj2k,Junior J - Junior J's We Are House 006 2016-10-04,House,['286010607'],[],13,"['tgblbjp', 'v9m99sx', '11sr159p', '1s5sd0np', '1wuz2fmp', '1t3ngm0f', '280jqty5', 'k21kwtx', '2gk608r5', '1c4lwrf5', '1uzbvwnf', '1b6vlpwx', '1tvx1u8p']"
2dqtgy1,EDX - No Xcuses 216 2015-04-10,"Electro House, Deep House, Progressive House",[],['K3SeKcFJf0I'],13,"['g6cgbk5', '1d046y3p', '2tng89lx', '10uj4225', '2rsux6kf', '254sxupx', '188szscx', '1yn0zqxf', '2702dnnf', '2nz91yqp', 'ql21245', 'v7ljyc5', '2rrz876p']"
w1tzsq9,Holl & Rush - Contagious Radio 030 2017-01-02,"Electro House, Progressive House",['300586252'],[],22,"['w83nynx', '1u1tx315', '1s66jqz5', '15l2h11f', '20lfkpfx', 'z1ll8n5', '11uvqvh5', 'zz8h5tp', '1vxd8q8p', 'tgqkj7p', '2pzvxm95', 'sjty2tx', '2dpvr4z5', '1s679d15', '1u1u03qx', 'mvbxj8f', '28yn1785', 'ntq80wf', '9n331vx', 'ntrf0hf', 'chnpjff', '2qwgkcnp']"
c98hu99,MONSTERCAT - Monstercat 029 Havoc (Full Album - Fury + Retribution) 2016-11-16,"Electro House, Progressive House, Trap","['293356256', '293683224']",['jtJh1A7s6X8'],30,"['1httl545', 'bkmvdg5', '2kblh8ux', '1f07rnrf', '9mx620p', '11uusdvp', '2fml92zx', '28ykpr7p', '1xsv89gf', 'zz3n4vp', 'y3dsh8x', '2st0204x', '1vx42udf', '2pzsjuu5', '2576j0cx', '14n4wx65', '1uzdt3mx', '1htn3q3x', 'l00926p', '2gk3uhbf', '1vxbh2jp', '2650tqfp', '256s51v5', 'y3m4rf5', '2m66r4t5', '2wj5c5u5', '1u1h5d0f', '1jrjct7x', '2fmc1dxx', '10x1x91f']"
219wgs31,Breathe Carolina - Breathe Radio 075 2016-12-19,"House, Electro House, Progressive House",['299709395'],[],16,"['mvbxj8f', '1r8f4fc5', '2st9cwd5', '1c4zczsx', 'sjyqnnp', '1r85cqcp', '22g179dp', '1d2p3pyp', '2unw2b9f', '2n4bxkmf', 'zz9dxyf', '16hyldtp', '2pzyhx2f', '1gw7t3px', '2l8nxksf', 'ntnxhkx']"
264s6vk,TWOLOUD - Big Bang Radio 008 2014-07-03,"Electro House, Progressive House",['157108446'],[],22,"['1szwsgkx', '195bhs6f', '1cyqw96x', '2j8w3ppp', '14j5wlm5', 'u8bpum5', '179kz0cx', '2wdd9qnp', '2k6gsgu5', 'v61crlf', '1uv2zm45', '1hpvuddf', 'g4nnjgx', 'f5nznb5', '1txj9f25', '1ftvkb8p', '2l4g98jx', '2snnv6g5', '2n04d91p', '15fz7u1f', 'cbprbmf', '12npg2g5']"
4qr9sgk,Hardwell - Hardwell On Air 181 2014-08-22,"Electro House, Progressive House",['164347515'],['IM-z4yERfTc'],15,"['j0vdgqf', '195jm35p', '1txq7qx5', '2l4n5b3f', 'sf1v92p', '2j8l4qnp', 'u8g4jlx', '2ny8ufxf', '1xp71pcf', '1lhl9nkp', '2pvyl33x', '11qz9uwp', '2cn5kn4p', '1uvu0yup', '253m41tf']"
69knwbt,"Sven Väth @ Creamfields Buenos Aires, Argentina 2014-11-08","Techno, Tech House",['176446034'],[],6,"['1t03rywx', '1szlhd95', '1q699ckf', '2gf0zlvf', 'w39gk95', '2l4lu94x']"
w21r9m1,Jorn van Deynhoven - DJ Mix April 2017-04-05,Trance,['316204791'],[],12,"['20lvj9fp', '1lmrrq4x', '28z49dsf', '2815029x', 'l0jbgxf', '17g2r9sp', '2816rzcx', 'rmk1925', '10xjznlx', '2qxzbwdp', 'uf11p3p', '2m6vw2wp']"
1kgtyhs9,Henry Hacking & Stafford Brothers - Sky Garden Radio with Henry Hacking & The Stafford Brothers 2016-06-30,"Electro House, Tech House, Deep House, House, Progressive House",['271462631'],[],15,"['1qbkkymf', '1s5ggt8x', '1vwdw4sf', 'nt11st5', 'y30l8yf', '1t34n20x', '2l7zdzlp', '2whp82ff', '256mu1mf', '1llpzkqf', '2l7v0r9p', '1r7hw2gp', 'tfwwhsx', '1s5f4ftx', '2725crrp']"
66g4751,Michael Brun - Something Wicked Festival Exclusive Promo Mix 2014-09-03,Progressive House,['166094372'],[],11,"['2uhynp6x', '1xp0u1p5', '2j8fsr4x', 'qmt0c5', '4267tdx', '27w2d10f', '7xcdjx', '29ryfn5f', 'gnbm9f', '15g1jbcf', '2j8l4qnp']"
14fq2sx9,"Pep & Rash @ Room #26 (Music Club Stage, WiSH Outdoor Netherlands 2016-07-02) 2016-08-10",Progressive House,[],['8JZk_bv7O7g'],10,"['uc5uvbf', 'kyx1ztp', '2pxx50vx', '258426q5', '2flfp9xp', '1967869p', 'kzgk3dx', '2725vdqx', '1tz886rf', '1q8dlqsp']"
77ndj2t,"Getter @ SoundGarden Hall Philadelphia, United States 2015-03-20","Dubstep, Trap",[],['-hTaNwv_oJk'],18,"['bfhkg3p', 'y0qsmqp', '1hrc8jgx', 'sfms9zx', '2rrj2bd5', 'tbfmsff', '2n2jhwj5', '2hb6jw5f', '25zqmwtp', '1lf8rv8f', '2umrmn9x', '2squgb0p', 'cdxptb5', '238mc2w5', '21djc6g5', '6jfzv6f', '21flnfsp', '1fxg5uv5']"
775rp51,Bassjackers - JackinDaBass Radio 030 2014-08-15,"Electro House, Progressive House",[],['9OETc0T2Xco'],14,"['14hjwcvf', '11qfrvhx', '2l4nl66x', 'tb6n45f', '2cn3mfx5', 'sdtshup', '10t110hf', '16cz3s6f', 'jyfd8y5', '237xu035', '253hh5kx', 'rh8nbcf', '1s22wd1p', '2l4skv5p']"
2k4b05n9,"Andrew Bayer & Ilan Bluestone @ ABGT 200, Ziggo Dome Amsterdam, Netherlands 2016-09-24",Trance,[],['w2tdKIPbOzo'],10,"['23d19wg5', 'w7hgd75', '9n8n3wf', 'x5njtjx', '2n3z9y05', '20l44uhf', '1uyuwu4p', '2crjbf1x', 'k0l4syp', '2ggn537x']"
7wnqq61,Nicky Romero - Protocol Radio 146 2015-05-28,"Electro House, Progressive House",[],['VGkmNnKF8rs'],13,"['9kk6x4p', '1d0ck57f', '1pb2m82f', '1km4fydx', '21fsf6vf', '1vswn3gf', 'w5tr2np', '2dmdcw4f', '2wf94vp5', '1mgb25j5', '262t8mgf', '196rtguf', '2k8ffjxp']"
6yrpn7k,Swanky Tunes - Showland Podcast 039 2015-04-10,"Electro House, Progressive House",['200131173'],['0kBAkX8YeU4'],18,"['1wrccncf', '1tyyq0w5', '1nd98zw5', 'v7ljyc5', '1ljpcss5', '2vj0kz9p', '13mw98qp', '1pb1jzdp', '9kbnxff', 'g69zgk5', 'ql21245', '1zkvpzb5', '1s3dnzk5', '254qxm0p', 'j1zbs8p', '2wfpqr15', 'u9ug8s5', 'sg7qbzp']"
7ythgzt,Armin van Buuren - A State Of Trance Podcast 320 2014-05-02,"Trance, Progressive House",[],['2J5gVokxIYo'],6,"['h1wpv9p', '2nxru5wx', '1mc6dk4p', '2hbxsutx', '1kk86dsf', '1szpm2qx']"
1tvs7701,Hardwell - Hardwell On Air 314 2017-04-28,"Electro House, Progressive House",[],['TLEYg7UHAjI'],16,"['18d3l74f', 'w8pxthx', '2wk1gqz5', 'y4628cp', 'x6cb6c5', 'vbw3y8x', '13r3bhgf', '1d3bdqxp', 'lynfcfx', '1wvs1c1f', 'x6hmlup', '2q0d51cf', '14nsp1qp', '1b7qxttx', 'dfyfzhf', '2q01vy3f']"
1sxq1z4k,Jochen Miller - Stay Connected 072 (Yearmix) 2017-01-05,"Electro House, Progressive House",[],['jdC3eo_o27I'],14,"['257fy6g5', '1gw54z9p', '20l44uhf', '1gv33lyf', 'j3dp1gf', '2pzjn9sf', 'z0pwu7f', '1uyth65x', '10wjbs25', 'sjwq55f', 'prmwqsp', '1c4kpglf', '2kb0cxsx', '11tmvc25']"
5s3qz4k,MONSTERCAT - Monstercat 022 Contact (Essence Album Mix) 2015-06-03,"Electro House, Progressive House",['208650552'],['hwi0zyHHwP8'],14,"['12qbp2k5', '1b4rzr1x', '1d05mb15', '2gh1hwh5', '1b4s70gp', '2pxh09l5', '1hrrpbqp', '1pb9zpj5', 'rjpu8vp', 'yyz37z5', 'x3jmrg5', '1b4gswhp', '1s3jwy3x', '2477692x']"
7x048ft,Amir Hussain - Step Into My World 020 2015-10-20,Trance,['229879558'],[],13,"['28wl76pp', '2l6mt6kf', 'v83huff', '2ulwmtrf', '20j9mp2f', '1kmqf8kx', '15jzt8c5', '2pxswjqp', '239nwpcx', 'lw75jtp', '1zlhbgnp', '2wgj8q85', 'nru7tmx']"
mpbyj2t,Morgan Page - In The Air 327 2016-09-16,"Electro House, Deep House, Progressive House",['283634660'],[],17,"['bk9p315', 'df5clr5', '1uz90ywp', '2unfj96p', '2qx9nrj5', 'chcq16f', 'y3dcp3x', 'w7u7syp', '280hgzjx', 'y3f5cdf', '9ms8xqf', '2btwwr1f', '2497y2y5', '1lly0ch5', '264m9n85', '24999w9x', '10wsw52x']"
15pf9qk,Patric La Funk - Planet Funk Radioshow 056 2014-11-26,"Electro House, Progressive House",['178758084'],[],15,"['1t04cc0p', '2462p21p', '2wckzs8f', '1kl76dwx', '2wf5pvwx', '10tls6vx', '1kk7dz95', 'v6zbwxx', '2j9mp135', '1gshfsjp', '2pwfy38f', '2fj3flhp', '1s2d7fdf', '2wc72kgp', 'sffk4yf']"
81xz4ck,"Benny Benassi @ Dim Mak Stage, Tomorrowland, Belgium 2014-07-18","Electro House, Progressive House",['159364676'],[],9,"['1p87nzr5', 'sdcrvdf', '2604vmtx', '4sslq55', '4vwcqxf', '1p74zdwf', 'g4n0cxx', '2m2g783p', '2gdyq39f']"
99b96vk,DVBBS - Spinnin' Sessions 105 2015-05-14,"House, Electro House, Progressive House",['205263955'],['ePaWOpVgwNQ'],18,"['nr56sjf', '13mzxpb5', '2398ygwx', '17c6k2kf', '2rsurgyf', '11rugrlp', '2m3x11tp', '9kk6x4p', 'h42w35x', '1pb1j6zf', 'kxur7np', 'kxqvbtp', '13mu5cvf', '29rmbtpp', 'kwvdnnf', '1b4k5y9x', '2sr0hz95', '270hmdyp']"
lrng5u9,DIM3NSION - DIM3NSION Selection 114 2016-10-28,"Trance, Progressive House",['290381780'],[],15,"['2qxj9h3x', '2vldnljx', '1mjzt7uf', '249d72rf', '1uzb3r6f', '1b6y4j25', '1vx7j4fx', 'k29fy7p', '17flpz0f', '1kp9utt5', '2pzqmxm5', 'mvnlxn5', '1pbnx43x', 'kzkjj4f', '2p1vh0gf']"
25sqg49,Armin van Buuren - Armind Best Of 2013 Minimix 2013-12-17,"Trance, Progressive House",['125256093'],[],5,"['1mbqg62x', '1b15x2rx', 'xy5kxj5', 'bcpg8yf', '219p2x75']"
3dhg6t9,Tritonal - Tritonia 033 2013-12-13,"Electro House, Progressive House",['125177787'],[],17,"['qj5nr5f', '2gd67bgx', '1zgv29r5', '20f1s9ff', '1bzmsdbp', 'ztzzvbx', '2nwhy5vx', '2uhn5klp', 'yvupf6f', '21c6802x', '2clcju5p', '236fh33x', '1sxp9vp5', 'v3d7htf', '186g7gp5', '12mp3c3p', '20f46kbf']"
1dtk3bm1,Dimitri Vegas & Like Mike - Smash The House 150 2016-03-11,"House, Electro House, Progressive House",[],['Rwou0-Jx060'],17,"['9lvl78f', '14lw5r1f', 'g7fm0cf', 'bjrw4zf', '2qwdt0x5', '2cqpdmx5', 'k0r9fjf', '17dmj78x', '2whckwnf', '16grcbq5', '1987gy85', '29vcpdfp', '29ustg85', '2vkkw39p', '1mhqlsff', 'y2c4gp5', '1xrrrdlx']"
2jdls41,Nari & Milani - I'll House U The Program 240 2016-01-25,"House, Electro House, Progressive House",['243692389'],[],14,"['1zkxpz5f', '1fwfc9p5', '2k99jlgp', '28x6chvp', 'v8hbhmf', '2rtvllq5', '2fl7n67p', '2sqtc325', '189vr2vx', 'yzth5up', '1c3hy3jf', '1t21cnnx', '2472m06f', '2gj0f0u5']"
h0kz6w1,"Borgore @ KineticFIELD, EDC Mexico 2014-03-15","Electro House, Progressive House, Trap",[],['UHYozFdCSTA'],11,"['2gbx3kz5', '1dtk2l5x', '2291mxv5', '178038wp', 'v5bznk5', '6pvmcl5', 'sc1dj9f', '2ktfn4p', 'h0u93pf', '7urgphp', '1mdplx5p']"
nm8dwtk,Balaton Sound Festival - Official Aftermovie 2016-11-05,"Electro House, Progressive House",[],['P16i-xGY99s'],5,"['qmj6jgf', '2n1kx095', 'cfmqxsp', '1pc34lbx', 'jx1wjtx']"
25y52gfk,Thomas Hayes - Enhanced Sessions 336 2016-02-22,"Trance, Electro House, Progressive House",['248368112'],[],14,"['g7wupuf', '1s4t6sk5', '2566n2pp', 'cfv8p3x', 'lvzr9s5', '1fx1d9d5', '29uhrc1p', '1xrmdccx', 'dd8hmbx', '261yvgjx', '2567ctgx', 'x4m313f', 'qj5nr5f', '3uycsz5']"
5yr2lq1,Estiva - Enhanced Sessions 335 2016-02-15,"Trance, Progressive House",['247205462'],[],15,"['bgwy3gx', '2n1z5h9f', 'w68hfw5', '2dnl5p0x', '1hrkpxqp', '1t2rbmsp', 'zxztcm5', '2566n2pp', '1ypj5x2x', '1xrmdccx', '261yvgjx', '1r6g7k7p', '1nfrlpy5', 'mu7s3l5', 'k16uftx']"
2nvq7mm9,Kryder - Kryteria Radio 059 (12 Days of Sosumi Special) 2016-12-07,"House, Progressive House, Tribal House",['296735573'],[],17,"['13ql2bj5', '1yquuyrf', 'pr7gdpp', '2kbw3pzf', '2658lgdf', '1f0c3wm5', '9n2y3pf', '2st3htuf', 'udtrrsf', 'g8y9r8f', '2tr2xvnp', '2n4b4byx', 'udwld4x', '273buxsf', '1gw0wl25', '2hh8jk3x', '1dzjy8wf']"
825rlkt,"deadmau5 @ 5 Years Of Mau5, Honda Stage, Knockdown Center New York, United States 2014-11-11","Electro House, Progressive House",[],['-O85-OXktNs'],23,"['838wklp', '2tjd1knx', '1kkzug3x', '3xy2nq5', 'g5p69d5', 'mvklrp', '2pwfy38f', '8ltzzpf', '6yzthpf', '2bnpn3ux', '112lz0x', '5k07zf5', '2pumb6y5', '21bz2n7x', '2bnwjfnp', 'u94409x', '11rmgvjp', '2qtxtg35', '2pw43wlf', '88h5zqx', '1cy39mp', '7xcdjx', '1p8mts4x']"
2rp2cuzt,Afrojack - Jacked Radio 266 2016-11-25,"Electro House, Progressive House, Trap",['294972893'],[],20,"['2unsyc2f', 'x5uwg45', '10x32hh5', '1uz9rdpf', 'z1fhxb5', '2dpndk55', '22fubkxf', 'j4h59df', 'sjsc6w5', 'zz8h5tp', '14n9hwb5', '2wjgdfpp', '1qbkrs4x', '1zngcdnf', 'mvtvc8x', '2jdxm9d5', '2qxjnkmp', 'y3ggvjf', '1mk0s52p', '2pzd7925']"
2vcp8crt,Max Vangeli - Code Radio 138 2016-03-17,"Electro House, Progressive House",['252654838'],[],14,"['14m6qlbx', '2tpybwy5', 'kz5fcgx', 'y2mfm15', 'h5rjz6f', 'rl07t9f', '15k1xzl5', 'qn5bk8f', '1ypm08q5', '1gv11fsf', 'nrsbbuf', '1xq9p5t5', 'z04p8u5', '4ll317f']"
1udtz2t,Dimitri Vegas & Like Mike - Smash The House 074 2014-09-19,"House, Electro House, Progressive House",[],['Lh3FQ7bcjpQ'],16,"['1wrhjm7p', '1q6y0s1x', '2mygbbnx', 'f77f72p', 'y008vhf', '1dwm3wqx', '1p934wyf', '187tldhx', '1hq9hwdf', 'qkczurx', 'qkhsxrx', '1gshfsjp', '2l52h0lx', 'kwmgnqp', '14gm64n5', '29st7w15']"
2h6y0ct,Ben Gold - #goldrushRadio 011 2014-08-21,Trance,['164164054'],[],14,"['w44r53p', '2cn348kx', 'bg09dj5', 'w48l0s5', '2tlsds8p', '2myybp5x', '1q6r4p2x', '187hf49f', '178xjmy5', '1kkm53ff', 'v6hcjpp', '1s2bbrzf', '1kkfhnsx', '1mb914m5']"
2vxc3gk,Sander van Doorn - Identity 300 2015-08-21,"Electro House, Progressive House",[],['INc8qGEqa7M'],12,"['1dwm3wqx', '2sqkb1hf', '260rz54p', '7rvg5vf', 'u6sy55', '2wcvz11x', '8n71pgp', '2g78pmp', '262sv7qx', '58hlkkf', 'hvv9zx', '7rnd2p']"
xxh7ux9,REVEALED RECORDINGS - Revealed Radio 100 (Best Of Revealed) 2017-01-27,"Electro House, Progressive House",[],['OvfL__kKcWQ'],25,"['2l8ucux5', '29v399bf', '2l7v0r9p', '2umhunk5', '249dccgf', '1xt1z2hx', 'mv07kw5', 'vb6wrwx', '11tkqf0f', 'w6drdgx', 'h60vjx5', '2716qdff', '1f07d9gf', '2m48m5kp', '14nkbfwp', '1u15b43x', '1fx8km8p', '248jltvf', '2whps42x', '1b75q6g5', '2bu6jwcx', '2p18d7jx', '1jqpfqbp', '2gkldkdf', '11ubw935']"
24w9szk,Zeds Dead - UKF Exclusive Artist Mix 2012-01-13,"Break, Dubstep",[],['xmDASfOxfIs'],6,"['21drh98p', '93fhrqx', '2gbfm19p', '6dzh4dp', '1umq21x', '3fh045p']"
50sw7d1,Tiësto - Club Life 456 (Best Of ) 2015-12-26,"House, Electro House, Deep House, Progressive House",[],['d2Omf7GNe9Q'],31,"['2uk6qwgx', 'd9znfpx', '17b49d1f', '1ynz2t8x', '1tz886rf', '2sr2tsmp', '1zln398p', '2hcv9yyf', '29uldhp5', '1lj8rq2x', '21fsf6vf', '10ukkxux', '270vfcpx', '2vfc6795', 'jzlp5tf', 'h433pcx', 'h4b3s8p', 'dbbcuy5', '1xq2cuzp', '20h5fhkp', '2n1kx095', '29tj90wx', '1pb2qsd5', '2m4vussp', 'lup0q9x', '1wrq2ttp', '263dfftp', 'pm444zx', '17bn570p', 'ltx2vh5', '10tvc4r5']"
26ww3fh1,Last 3 Digits & Third Party - Digitize Radio 028 2017-03-10,"House, Electro House, Progressive House",['311723209'],[],15,"['1gwdn7kp', 'vblr3bf', '1pf65wrf', '2l90s7xp', 'vbml9g5', 'l0qfvv5', '15lctxhx', '2p2g6qw5', '1s6kvjc5', '1wvgys6x', '280zyjdf', '1c58bjr5', 'w6h7xmp', '1fyrg5uf', '28xvp97x']"
1903br9,Arisen Flame - Fireball Podcast 003 2015-05-03,"Trance, Progressive House",['203997707'],[],13,"['j1hy2np', '2jb5jj6p', 'x375mh5', '13mluwxp', '1gtdj9vp', '2px3zt9f', '1xq31hcx', '1lj8lnyp', '10u74lv5', '16dzx2bf', '2ul6btbf', '15h8umzf', '1zkvttdf']"
192sk88t,Phil Groot - Sessions Radio 030 2016-09-05,Trance,['281567983'],[],11,"['2vl89v2f', '1ngfb1wp', '1gvrc5mf', '1kp3rgtx', '272n0uhf', '272m8wvf', '198yw5ux', '13py5vb5', '198ywy85', '16hjq7x5', '2s560hp']"
1gp41kk1,Bassjackers - JackinDaBass Radio 090 2016-03-04,"Electro House, Progressive House",['251006747'],[],16,"['197vwuj5', 'nrsbbuf', '1kndkhnp', 'pqb5n3p', '271nru85', '2umhunk5', '1mhysu55', 'cggvugp', 'shszpm5', '2pyhgf9f', '13p4z8sp', '14m85wzp', '1nfuqq4f', '22dtc3j5', '1xrmx8df', '1xrrrdlx']"
2ptdt6w9,Omnia - Armada Night Radio 127 2016-10-25,"Trance, Progressive House",['289887251'],[],19,"['19968x15', '249guqjf', '21j1tzzp', '14n5x3gx', '1mjzy7zf', '21j0tb2x', '2cr5446x', 'h6qfnwp', 'fc2thtx', '20l7c7uf', 'j4g0rgx', '10wluul5', 'rkhunmf', '1fvszp3x', '2kbf8dzx', '198f054x', '75tsbzf', '1mjx5wup', '14n55pgx']"
5npw7gt,Firebeatz - Firebeatz FM 038 2014-11-08,"Electro House, Progressive House",['175802052'],['8GldCarpx7k'],18,"['g5n93t5', 'bggtnyf', '1hq71dpf', '372zp1f', '1kk7dz95', 'lumqnmf', '2rqzpx45', '1zjsh1tf', '2qtwrqzx', '1cz94dmx', '195fc31p', '21drnv05', '2tmlxp9x', '2hcuju8f', '1q70xmrp', '1p86gzwx', '1882331x', 'nq5w6hf']"
xwv6kft,Nora En Pure - Purified 029 2016-05-16,"House, Deep House",['264356610'],[],13,"['1fw6t05f', 'pqmz975', '198nkwj5', '2hfxpyr5', '1d1vnnwx', '248p6mc5', 'tfunrw5', '28xpmm05', 'j3txqb5', '1xp7s8zp', 'tflby0p', 'w6y5ulp', '2jd1sbnf']"
3yczyq1,Estiva - Next Level Podcast 031 2013-11-07,"Trance, Progressive House",['118971514'],[],13,"['lsvumtx', '26xr5zy5', '244bzj95', '15dr06xf', '18541y2x', '193jd5cp', 'ku9gs7x', 'v4zznvp', '2rny0ly5', '2rpymquf', 'kunt1zx', '1mcuhl9f', '2djun5zp']"
85zh0v9,Erik Arbores - Arbores Radio 026 2015-11-06,"Electro House, Progressive House",['231846830'],[],16,"['2qvxg1z5', '1978xc1p', '2ghncc0p', '2k94q14p', '13nmzn95', 'sgv1y4f', '1q8kud05', 'rk2l4mx', '2rslvghx', '239zxw3f', '2jbg3pvx', '1lkkw60p', '1vuqgn7x', '21g642tp', '1lk4s8jp', '2bs4s3up']"
1y43p39,Thomas Feelman & Shanahan - Vittelizer Radio 002 2015-08-26,"Electro House, Progressive House",['221012323'],[],15,"['28w80pgp', '1vv14ln5', '1yn46h05', '1q8ccprx', 'zxb7t65', 'yz2x3df', 'ky5k4zf', 'ubf81lx', '2vjmprh5', 'sg4juy5', 'bhfr31x', '1s402f8x', '12q741c5', '2spvbbxp', '1tznhzux']"
